					BDI			DI			Rand			Time		
medoidy	klaster	s¹siedzi	populacja	kroki	min	mean	max	min	mean	max	min	mean	max	min	mean	max
29	8	29	256	1002	0,104476	7,709186	37,885208	0,001958	0,119947	3,516146	0,341687	0,527888	0,731095	73	86,2	117
29	15	1	256	1002	0,192586	10,375748	74,538208	0,001665	0,09205	1,053606	0,341687	0,531025	0,731095	70	82	103
29	15	15	256	1002	0,309279	8,819012	45,943501	0,000791	0,104924	1,568864	0,341687	0,532771	0,739301	63	78,2	84
29	15	29	256	1002	0,405661	5,907182	40,635719	0,0039	0,104166	1,102249	0,341687	0,527178	0,731095	77	86,8	105
29	22	1	256	1002	0,187092	11,682486	53,102112	0,001647	0,101176	0,946185	0,341687	0,560862	0,731095	77	88	102
29	22	15	256	1002	0,565874	8,285092	23,769556	0,001749	0,055483	0,322981	0,341687	0,497911	0,731095	67	76	88
29	22	29	256	1002	0,513905	12,121552	108,438148	0,000222	0,036114	0,407813	0,341687	0,516429	0,743214	63	72,2	84
29	29	1	256	1002	0,26162	7,923116	81,908913	0,001528	0,178069	2,626317	0,341687	0,485889	0,715566	67	70,6	78
29	29	15	256	1002	0,552205	10,621148	41,24477	0,001351	0,080893	0,900522	0,341687	0,484741	0,732862	65	71	78
29	29	29	256	1002	0,283576	10,479664	57,846672	0,001125	0,211162	2,194145	0,341687	0,479951	0,724656	61	64,8	69
42	1	1	256	1002	3,478349	5,874812	14,307432	0,002198	0,029038	0,077367	0,666456	0,671739	0,683373	444	448,6	454
42	1	15	256	1002	3,699415	5,686853	16,212215	0,001856	0,020161	0,054079	0,666267	0,673016	0,684257	447	451,8	457
42	1	29	256	1002	3,771047	5,71068	19,479166	0,001474	0,026425	0,073329	0,667087	0,672215	0,685267	444	448	452
42	2	1	256	1002	0,08379	6,706071	37,372734	0,00103	0,115308	6,326798	0,341687	0,50955	0,731095	166	191,2	231
42	2	15	256	1002	0,082666	5,925356	32,734814	0,002438	0,129696	4,843323	0,341687	0,549118	0,731347	171	242,4	338
42	2	29	256	1002	0,769601	6,732185	71,788979	0,001063	0,064803	0,61439	0,341687	0,515631	0,753819	169	203,2	227
42	3	1	256	1002	0,280918	7,80641	81,250786	0,000592	0,039146	0,200578	0,341687	0,501101	0,73747	163	188,2	202
42	3	15	256	1002	0,170044	4,4394	24,019693	0,00338	0,107403	2,179885	0,341687	0,559273	0,731095	186	232,6	271
42	3	29	256	1002	0,308267	5,920783	50,361229	0,002579	0,081352	1,241938	0,341687	0,503233	0,731095	173	196,8	227
42	4	1	256	1002	0,83217	5,780764	29,301441	0,001916	0,041682	0,2113	0,341687	0,470271	0,725982	171	199,4	226
42	4	15	256	1002	0,140276	5,837862	33,892002	0,001343	0,125078	1,545303	0,341687	0,526058	0,731347	150	183,8	208
42	4	29	256	1002	0,292263	5,144321	30,872726	0,002321	0,127316	0,949901	0,341687	0,498768	0,731095	165	196,4	229
42	5	1	256	1002	0,29911	5,07085	45,946354	0,001851	0,089323	0,947174	0,341687	0,560117	0,744477	160	201,2	238
42	5	15	256	1002	0,110201	4,975379	34,448631	0,001225	0,172718	2,814166	0,341687	0,502078	0,728443	156	194,8	226
42	5	29	256	1002	0,161713	5,277243	31,748102	0,003389	0,111459	1,719739	0,341687	0,516012	0,731095	157	202,4	265
42	6	1	256	1002	0,133785	4,19808	44,187805	0,001671	0,167122	2,05463	0,341687	0,525534	0,731789	188	213	226
42	6	15	256	1002	0,098639	6,850303	17,488194	0,002362	0,135682	1,786974	0,341687	0,49421	0,721437	193	211,8	229
42	6	29	256	1002	0,060155	4,428161	41,42992	0,000785	0,294777	8,621881	0,341687	0,540208	0,731095	175	207,2	238
42	7	1	256	1002	0,285519	2,523079	25,077404	0,001328	0,280821	1,773242	0,341687	0,556281	0,725982	179	235,6	297
42	7	15	256	1002	0,154913	5,164425	34,306492	0,003345	0,116095	1,459515	0,341687	0,54921	0,731095	156	191	237
42	7	29	256	1002	0,134233	5,528476	57,866333	0,000885	0,121126	2,066283	0,341687	0,487343	0,731095	159	185,2	202
42	8	1	256	1002	0,203836	6,54001	118,382706	0,000635	0,203341	0,975041	0,341687	0,521157	0,731221	177	212,4	229
42	8	15	256	1002	0,062348	4,028765	36,809303	0,003021	0,469206	4,48455	0,341687	0,567956	0,735387	171	222,2	296
42	8	29	256	1002	0,21958	3,396032	86,252998	0,001418	0,227679	0,832381	0,341687	0,548512	0,731095	184	221,8	268
42	9	1	256	1002	0,094055	4,015785	33,967854	0,000687	0,192731	2,17811	0,341687	0,517904	0,731095	154	181,4	200
42	9	15	256	1002	0,133017	4,183844	22,544115	0,001263	0,183174	1,66321	0,341687	0,515519	0,727118	182	200,6	225
42	9	29	256	1002	0,083534	3,618967	24,17865	0,001933	0,149417	1,243118	0,341687	0,490669	0,731095	160	176	213
42	10	1	256	1002	0,12166	4,903718	43,665924	0,002502	0,147448	1,758829	0,341687	0,524598	0,746812	148	187	214
42	10	15	256	1002	0,69428	6,837409	44,657078	0,000773	0,075334	0,307155	0,341687	0,461001	0,731095	153	165,4	187
42	10	29	256	1002	0,102486	5,668025	61,585934	0,00269	0,370515	2,548166	0,341687	0,559885	0,731095	194	222,6	254
42	11	1	256	1002	0,116675	7,267311	57,920578	0,002236	0,120791	1,050647	0,341687	0,486522	0,731095	151	170,6	195
42	11	15	256	1002	0,161167	4,647027	32,38702	0,00176	0,12683	1,326216	0,341687	0,584217	0,731095	174	200,4	249
42	11	29	256	1002	0,080278	2,097475	24,629967	0,000981	0,322329	4,485736	0,341687	0,533416	0,731095	138	195	277
42	12	1	256	1002	0,146826	3,976296	34,943146	0,001647	0,106906	0,454989	0,341687	0,472264	0,731095	146	168,6	191
42	12	15	256	1002	0,175369	5,324557	55,062771	0,002765	0,125706	1,760163	0,341687	0,570554	0,731095	177	205,8	221
42	12	29	256	1002	0,370938	5,245324	11,52034	0,002499	0,107994	0,653788	0,341687	0,513265	0,725982	172	189,8	199
42	13	1	256	1002	0,490273	5,00003	23,378576	0,002016	0,162122	3,74357	0,341687	0,508721	0,731095	141	182	235
42	13	15	256	1002	0,355329	4,639302	30,650335	0,001435	0,130199	0,885939	0,341687	0,467951	0,731095	152	170,8	194
42	13	29	256	1002	0,100995	4,70951	18,061066	0,002797	0,176159	3,148888	0,341687	0,510333	0,731095	159	195,8	238
42	14	1	256	1002	0,24524	4,760533	26,006824	0,001425	0,176966	3,108068	0,341687	0,515847	0,731095	140	192,6	229
42	14	15	256	1002	0,076167	5,555968	24,129726	0,00168	0,122576	1,714492	0,341687	0,519642	0,731095	153	179,2	204
42	14	29	256	1002	0,068831	8,061883	53,269585	0,002642	0,123291	2,345258	0,341687	0,56134	0,731095	160	176	201
42	15	1	256	1002	0,280731	5,321743	23,90242	0,000553	0,13001	1,59594	0,341687	0,504872	0,721437	149	183,2	241
42	15	15	256	1002	0,075865	2,652989	82,116035	0,004194	0,203438	2,127247	0,341687	0,484556	0,722952	171	192,4	202
42	25	1	256	1002	0,062784	5,145574	231,741043	0,000658	0,162884	0,968631	0,341687	0,501337	0,738101	143	187,8	238
42	25	15	256	1002	0,072414	2,270947	51,97224	0,001304	0,313893	4,262826	0,341687	0,476237	0,724656	148	167,4	212
42	25	29	256	1002	0,065174	2,485616	50,126865	0,005633	0,175853	1,379864	0,341687	0,486611	0,731095	170	184,4	208
42	26	1	256	1002	0,093223	2,131349	80,231522	0,001761	0,352721	1,934962	0,341687	0,506662	0,731095	163	188	222
42	26	15	256	1002	0,050824	2,90222	160,243607	0,002032	0,14085	1,722673	0,341687	0,478296	0,731095	159	178,2	192
42	26	29	256	1002	0,065635	2,04711	52,656872	0,00215	0,165165	1,220993	0,341687	0,460801	0,731095	147	160,2	172
42	29	1	256	1002	0,067216	2,81192	169,051651	0,00086	0,077919	0,958968	0,341687	0,511798	0,735955	158	177,2	197
42	29	15	256	1002	0,083197	2,499111	68,374916	0,00104	0,13118	1,234354	0,341687	0,491541	0,731095	156	164,2	173
42	29	29	256	1002	0,06242	2,646272	220,483078	0,001504	0,100538	1,164433	0,341687	0,496273	0,738796	143	164,2	203
42	30	1	256	1002	0,070032	2,590353	209,842941	0,000224	0,709246	4,233438	0,341687	0,508846	0,731095	153	181,6	208
42	30	15	256	1002	0,058034	2,542345	325,860474	0,002614	0,241793	5,520914	0,341687	0,459406	0,724656	158	164,6	180
42	30	29	256	1002	0,070563	2,541234	68,30027	0,001049	0,114007	1,823623	0,341687	0,491181	0,731095	155	163,6	188
42	31	1	256	1002	0,059297	2,557348	78,667175	0,001408	0,112767	1,472051	0,341687	0,509291	0,731095	156	181	196
42	31	15	256	1002	0,06201	2,028916	83,429573	0,002957	0,304975	2,508925	0,341687	0,478251	0,738985	146	165,6	199
42	31	29	256	1002	0,067112	3,372878	205,324219	0,000798	0,190012	3,711897	0,341687	0,479718	0,731221	137	150,6	166
42	32	1	256	1002	0,061878	3,416601	124,208687	0,001825	0,044093	0,318249	0,341687	0,493283	0,731095	142	166,6	198
42	32	15	256	1002	0,046693	2,472893	160,385391	0,001299	0,329934	4,34594	0,341687	0,456486	0,731095	144	163	172
42	32	29	256	1002	0,082133	2,159033	111,18383	0,002558	0,138101	1,003409	0,341687	0,499969	0,731095	141	159,6	178
42	33	1	256	1002	0,082302	2,774393	212,937988	0,001849	0,214344	4,273547	0,341687	0,491525	0,731095	156	178,8	193
